10000 40000
4939 9370 73
4940 851 62
4940 1456 96
4940 2775 97
4940 2989 25
4940 3535 39
4940 6423 7
4940 7474 11
4942 2035 81
4942 3430 5
4942 3540 74
4942 4478 11
4942 5281 73
4942 6742 16
4942 8903 61
4943 2312 32
4943 5188 78
4944 5597 5
4944 7503 96
4944 8225 23
4945 829 30
4945 5494 30
4945 7805 52
4945 8212 37
4945 8909 9
4945 9210 81
4945 9740 24
4946 217 43
4946 992 6
4946 9031 33
4947 1 61
4947 496 43
4947 2159 28
4948 1210 95
4949 5406 10
4949 7837 7
4949 8498 48
4950 1127 35
4950 1160 44
4950 7339 97
4950 7457 19
4950 9418 89
4950 9703 32
4951 20 84
4951 314 75
4951 2018 73
4951 2449 94
4951 5820 11
4952 1057 59
4952 6211 68
4953 303 64
4953 2746 65
4953 4861 93
4953 5097 27
4953 7306 51
4953 7991 68
4954 3020 16
4954 4835 38
4954 5774 30
4954 6564 84
4954 7449 19
4954 8752 3
4955 3713 9
4955 4316 89
4955 6028 61
4955 8396 50
4956 3975 10
4956 6158 49
4956 6952 99
4956 6980 61
4956 7874 99
4957 4639 94
4957 7759 0
4957 9721 86
4958 2153 5
4958 2539 12
4958 9438 48
4959 527 81
4959 2055 28
4959 3862 18
4959 7906 40
4959 9283 60
4959 9312 93
4960 7426 52
4961 285 67
4961 1053 79
4961 7212 81
4961 8717 7
4962 1233 35
4962 2376 29
4962 6059 49
4962 6235 38
4962 8341 14
4963 62 8
4963 1184 66
4963 3713 88
4963 3935 88
4963 5931 43
4964 1695 72
4964 2006 38
4964 4012 21
4965 4674 11
4966 2292 64
4966 5706 46
4966 8214 67
4967 938 65
4967 6227 57
4968 7776 59
4969 1027 54
4969 3536 90
4969 3849 85
4969 7510 19
4970 5229 46
4970 5788 94
4970 5827 28
4970 5938 43
4970 7049 36
4971 888 61
4971 1444 23
4971 9395 64
4972 2675 59
4972 3190 69
4972 3410 17
4973 49 62
4973 68 46
4973 1845 30
4973 5300 44
4973 8300 64
4974 3385 98
4974 7517 88
4975 563 66
4975 917 19
4975 2840 25
4975 4009 53
4975 7031 81
4975 8357 89
4976 34 70
4977 1564 92
4977 2734 16
4978 1107 66
4978 1518 30
4978 1990 10
4978 3346 40
4978 3449 20
4978 4065 20
4978 6492 21
4978 6766 4
4978 9072 30
4979 1029 16
4979 1132 90
4979 1694 83
4979 5074 87
4979 6136 36
4979 8569 66
4980 2390 77
4980 3948 40
4980 5341 60
4980 5581 16
4980 8007 33
4980 8266 21
4980 9476 30
4981 941 61
4981 1641 61
4981 1847 56
4981 2144 18
4981 6775 87
4981 6868 39
4981 8858 64
4982 4759 53
4982 6393 55
4982 7382 40
4982 8882 65
4982 9829 21
4983 770 17
4983 2236 26
4984 738 20
4984 2186 10
4984 3660 50
4984 6339 56
4984 6796 1
4985 103 81
4985 311 0
4985 577 87
4985 1064 36
4985 3827 84
4985 4455 88
4985 4701 39
4985 5537 20
4986 1203 87
4986 1419 35
4986 4437 83
4986 4699 91
4987 570 89
4987 3979 76
4987 6378 91
4987 9445 5
4987 9501 68
4988 9466 5
4989 1399 34
4989 4847 30
4990 1330 64
4990 2557 78
4990 3733 28
4990 7386 68
4990 7976 94
4990 8746 60
4991 6549 35
4991 9587 12
4992 1042 93
4992 2848 2
4992 3959 48
4992 5352 19
4992 5739 78
4993 767 10
4993 4037 31
4993 9086 14
4994 7126 60
4994 8458 47
4995 628 61
4995 9191 77
4996 7399 60
4997 404 74
4997 5791 79
4998 7 9
4998 267 38
4998 3014 83
4998 4924 15
4998 4943 72
4999 3555 67
5000 542 37
5000 5023 20
5000 7754 89
5001 135 68
5001 950 92
5001 1024 51
5001 8797 59
5002 189 50
5002 5853 18
5002 7960 68
5002 8891 40
5003 7819 36
5003 9360 62
5004 2348 31
5004 5941 49
5004 9354 58
5005 1047 94
5005 1645 20
5005 2168 56
5005 4137 84
5006 1050 10
5006 3262 35
5006 4009 21
5006 6199 9
5006 6439 67
5006 9549 92
5007 8089 69
5008 2210 98
5008 2687 24
5008 2924 75
5008 9534 99
5008 9783 73
5009 385 4
5009 8081 56
5010 4699 48
5010 6118 47
5011 461 48
5011 861 66
5011 1560 34
5011 3301 8
5011 7029 91
5012 602 80
5012 3810 20
5012 6254 18
5012 8411 59
5013 686 64
5013 4001 0
5013 6355 10
5014 1161 61
5014 5073 99
5014 5861 65
5014 8063 90
5014 9120 49
5015 8779 43
5015 9036 90
5015 9524 76
5016 4557 24
5017 1312 76
5017 7475 47
5018 7338 10
5018 8419 53
5019 270 89
5020 1355 14
5020 6037 4
5020 6711 40
5020 8161 52
5020 8522 54
5020 8803 19
5021 5065 33
5021 8283 22
5021 8504 52
5022 2045 27
5022 5214 55
5022 6402 90
5022 9232 47
5023 5378 66
5023 6196 91
5023 7226 3
5024 467 50
5024 511 85
5024 776 63
5024 4169 26
5024 7861 41
5024 8064 62
5024 9213 82
5025 423 9
5025 641 5
5025 1681 4
5025 3464 63
5025 6079 32
5025 6736 21
5025 8268 27
5025 9987 38
5026 7723 23
5027 1205 18
5027 7974 96
5028 5863 62
5028 7985 43
5028 9068 27
5029 4981 92
5029 7578 22
5029 9368 83
5030 326 11
5030 1185 64
5031 2714 64
5031 3803 52
5031 4252 53
5031 5992 48
5031 6176 10
5031 7923 83
5032 65 16
5032 1337 64
5032 3325 72
5032 4116 32
5032 4830 68
5032 7508 96
5032 9009 63
5033 57 65
5033 6600 64
5033 8887 57
5033 9497 61
5034 66 35
5034 5827 96
5034 5959 24
5034 9803 50
5035 3201 22
5036 2312 1
5036 9251 64
5037 270 62
5038 2170 62
5038 3479 43
5038 8790 37
5039 2536 79
5039 4682 17
5039 6177 19
5039 6282 82
5039 6749 60
5039 8631 71
5039 9797 45
5041 598 50
5041 1584 70
5041 4465 37
5042 877 54
5042 3855 44
5042 4045 36
5042 6286 14
5042 7085 13
5043 742 21
5043 2434 87
5043 8416 2
5044 2417 51
5044 8251 3
5044 8422 88
5044 8887 66
5044 8903 18
5045 1068 26
5045 5272 80
5045 6489 20
5045 7299 69
5046 215 81
5046 1489 86
5046 9123 77
5047 122 66
5047 831 86
5047 6120 34
5048 551 78
5048 860 63
5048 863 70
5048 4505 0
5048 6076 91
5048 6781 42
5048 7361 44
5048 7613 96
5048 8500 86
5049 6258 41
5049 6842 75
5049 8580 39
5049 9880 55
5050 1636 68
5050 3745 74
5050 4655 19
5051 78 10
5051 2487 23
5051 5053 4
5051 8429 76
5052 731 87
5052 1334 98
5052 2107 89
5052 3512 90
5052 5357 60
5052 9792 39
5053 166 18
5053 2685 30
5053 5385 39
5054 1549 29
5054 5044 57
5054 6815 86
5054 8942 47
5055 1505 93
5055 3064 97
5055 3787 24
5055 3799 29
5055 3893 45
5055 4073 16
5055 4262 58
5055 9866 13
5056 3002 6
5056 7029 67
5056 7123 71
5056 8309 92
5057 3200 16
5057 5468 79
5058 2699 59
5058 9963 46
5059 4106 95
5059 4588 49
5059 5208 58
5059 5674 63
5060 1562 22
5061 4259 23
5061 4695 40
5061 9952 70
5062 1525 57
5062 2095 27
5062 4042 45
5062 6884 29
5063 2310 86
5063 2614 28
5063 7277 1
5064 191 55
5065 4961 70
5065 4972 99
5065 6635 59
5066 801 50
5066 3768 89
5066 5070 13
5066 6035 47
5066 6176 3
5067 5720 47
5067 6641 52
5068 684 29
5068 6496 59
5068 6522 43
5068 8616 37
5068 9426 37
5069 522 44
5069 1079 14
5069 1378 27
5069 2260 38
5069 2509 75
5069 3161 40
5070 2670 24
5070 9587 60
5070 9995 23
5071 1933 8
5072 344 10
5072 9019 6
5073 1131 51
5073 1259 30
5073 2354 11
5073 2875 81
5073 7495 43
5075 4504 41
5075 4509 38
5075 4515 21
5075 7232 79
5075 8467 92
5076 528 53
5076 2614 35
5076 6920 77
5077 67 96
5078 3610 48
5078 8656 65
5079 5245 0
5079 8221 83
5079 8534 58
5080 5465 14
5080 7496 80
5081 5580 7
5081 7202 54
5081 8655 25
5082 719 13
5082 7831 39
5083 34 54
5083 3526 83
5083 7396 61
5084 1535 0
5084 9095 25
5085 827 65
5085 2904 54
5085 5125 33
5085 9576 64
5086 1578 20
5086 2991 44
5086 3293 12
5087 1230 42
5088 2220 44
5089 1958 38
5089 2503 66
5089 4414 85
5089 7688 14
5090 2101 12
5090 2321 13
5090 3885 94
5090 8879 88
5090 9226 85
5091 8528 28
5091 9673 31
5092 2995 18
5093 3380 66
5093 4270 78
5094 512 61
5094 7209 54
5094 8403 41
5094 8776 18
5095 684 16
5095 1942 62
5096 2217 28
5096 4096 0
5096 4700 30
5096 5463 20
5096 5675 67
5096 6203 78
5096 6236 85
5097 6435 46
5098 802 3
5098 1523 86
5098 2341 11
5098 6444 15
5098 6590 23
5099 6126 19
5100 1433 50
5100 7761 17
5100 8400 58
5101 1092 75
5101 6080 43
5101 6917 71
5101 7085 41
5101 7446 68
5102 219 32
5102 432 28
5102 6466 48
5102 6816 51
5103 1130 47
5103 2412 66
5103 4334 35
5104 3427 89
5104 4107 82
5104 7097 98
5104 8217 91
5104 8603 67
5105 2198 43
5105 5726 1
5105 7731 87
5106 120 65
5106 2100 62
5106 6751 38
5107 523 38
5107 2912 32
5107 3266 28
5107 8266 57
5109 137 23
5109 6816 57
5109 8905 28
5110 1960 11
5110 3498 5
5110 9310 88
5111 1709 76
5111 1886 12
5111 3427 86
5111 7749 47
5112 4051 72
5112 8250 3
5113 6389 70
5113 6399 43
5113 8474 95
5113 8499 0
5113 8651 3
5113 9122 3
5114 2710 3
5114 7670 60
5114 8987 38
5115 979 95
5115 4648 6
5116 244 24
5116 2175 19
5116 3068 8
5116 8664 37
5116 9393 23
5117 1507 19
5117 2048 9
5117 3398 3
5117 5467 70
5117 6215 55
5117 7717 3
5117 8077 55
5117 9225 27
5118 4341 97
5118 5545 5
5118 6724 56
5118 7773 40
5119 3453 75
5119 5138 66
5119 8251 35
5120 4406 20
5120 7413 18
5121 2712 80
5121 5706 28
5121 7979 10
5122 2764 82
5122 4128 80
5122 7246 73
5123 2015 65
5123 3485 81
5123 8293 65
5123 9095 16
5124 1258 99
5124 4056 22
5124 9278 44
5125 1046 72
5125 1548 31
5125 3266 49
5125 8543 11
5126 49 27
5126 1560 5
5126 2840 29
5126 9541 39
5127 1245 9
5128 1627 3
5128 4062 26
5129 62 89
5129 8670 88
5130 5692 13
5131 67 70
5131 388 44
5131 3034 16
5132 409 95
5132 804 55
5132 2173 22
5132 2187 99
5132 2358 88
5132 9954 17
5133 849 76
5133 8413 10
5133 8702 44
5134 548 36
5134 1116 31
5134 4610 81
5134 5667 14
5134 8506 76
5134 9149 86
5134 9932 54
5135 1277 90
5135 2369 94
5135 3968 65
5135 5395 17
5135 7255 45
5135 7343 16
5135 8930 34
5136 487 58
5136 8094 72
5136 8195 43
5136 9052 82
5137 633 41
5137 4706 88
5137 4832 88
5137 6700 15
5137 7254 83
5137 9483 41
5137 9507 93
5138 3124 44
5138 4673 44
5139 2734 57
5139 5919 61
5139 6905 99
5139 7828 93
5140 1531 86
5140 4755 78
5140 6887 88
5141 677 72
5141 8661 86
5142 5282 83
5142 7234 48
5143 2878 7
5143 5522 50
5143 6213 97
5143 6603 5
5143 8903 4
5144 1711 29
5144 3748 15
5145 5675 94
5145 9861 51
5146 3857 25
5146 6202 5
5147 2495 29
5147 3225 56
5147 5162 55
5147 8127 41
5147 8543 28
5148 372 89
5148 1064 46
5148 1220 99
5148 1761 36
5148 3970 87
5148 5383 91
5149 172 91
5149 753 22
5149 1507 48
5149 2728 85
5149 4122 85
5149 5257 12
5149 9483 38
5150 2225 74
5150 2726 80
5150 6470 39
5151 678 60
5151 1150 82
5151 2108 71
5151 2722 48
5151 2853 52
5151 3547 79
5151 8762 48
5152 183 52
5152 7737 0
5153 1033 57
5153 4041 28
5154 2509 62
5154 3529 52
5154 5552 43
5154 5590 71
5155 1229 32
5155 7579 20
5155 7698 21
5156 1694 55
5156 9017 0
5156 9579 0
5157 2271 61
5157 6946 50
5158 1517 75
5158 8856 52
5159 353 39
5159 931 94
5159 3314 59
5159 3905 37
5159 3932 90
5159 7091 89
5160 98 81
5160 2512 77
5160 6589 82
5161 1409 30
5161 1896 41
5161 2534 52
5161 7013 90
5162 814 47
5162 8358 20
5163 255 52
5163 2988 6
5163 3732 49
5163 6819 13
5164 339 32
5164 901 77
5164 4588 95
5164 8867 94
5165 1632 9
5165 6707 22
5165 8635 42
5165 9965 7
5166 376 85
5166 611 62
5166 6223 36
5167 3720 22
5167 6761 20
5167 8101 67
5168 1605 32
5168 1666 93
5168 3064 22
5168 7008 22
5168 8217 28
5168 9379 78
5169 4176 34
5169 7285 49
5169 7694 66
5169 7829 65
5170 1345 44
5170 3572 44
5170 8275 61
5170 9480 39
5171 2906 20
5171 8090 87
5171 8490 78
5173 2756 78
5173 3424 98
5173 5613 66
5173 5758 50
5174 670 50
5174 2454 83
5174 6186 87
5174 8477 54
5174 8593 22
5175 1842 90
5175 4371 65
5175 5680 45
5176 3783 28
5176 3874 3
5176 7821 48
5176 9725 8
5177 4715 96
5177 5177 99
5177 8523 45
5178 1325 17
5178 2757 19
5178 5881 92
5178 9128 19
5179 3542 33
5180 960 52
5180 4919 52
5180 6240 58
5181 230 20
5181 487 95
5181 1061 92
5181 3249 8
5181 7309 12
5182 560 54
5182 8680 23
5183 2734 92
5183 4245 38
5183 6933 95
5183 7415 48
5183 7840 61
5183 9490 21
5184 3734 71
5184 3863 73
5184 4460 51
5184 4717 77
5184 9865 40
5185 1574 2
5185 2779 36
5185 5541 55
5185 7038 53
5185 8214 54
5187 8335 43
5187 9225 32
5188 6519 43
5189 1780 73
5189 3875 3
5189 8411 52
5189 8544 51
5190 1593 55
5190 3885 71
5190 4009 71
5190 5304 70
5190 5584 6
5190 6718 75
5190 7165 70
5191 480 75
5191 1524 83
5191 1923 68
5191 2363 40
5191 9301 78
5192 890 13
5192 2548 46
5192 5228 67
5192 5714 48
5192 5921 21
5192 9955 36
5193 226 72
5193 1311 17
5193 8860 68
5194 9013 46
5195 1738 52
5195 4533 80
5195 6322 63
5195 8277 62
5196 2946 4
5196 6373 94
5197 797 88
5197 2169 6
5197 3758 78
5198 127 67
5198 934 87
5198 1163 35
5198 8759 38
5199 1776 61
5199 5739 8
5199 6714 98
5200 3458 18
5200 6513 49
5201 118 20
5201 634 84
5201 1415 19
5201 1819 31
5201 5723 99
5201 6013 65
5201 7068 89
5202 3342 83
5202 4223 67
5202 8658 2
5202 8667 96
5202 8778 50
5203 942 32
5203 1248 77
5203 2439 26
5203 3134 31
5203 3757 66
5203 7985 97
5203 8486 30
5203 8859 65
5203 9712 17
5204 9486 19
5205 1118 27
5205 4975 39
5205 5853 49
5206 2238 45
5206 6887 42
5206 9451 65
5207 2191 79
5207 7654 45
5208 804 51
5208 2097 56
5208 3071 38
5208 8800 17
5209 118 70
5209 602 73
5209 1758 0
5209 1905 97
5209 6287 20
5209 6650 5
5209 8956 72
5210 4178 85
5210 8754 96
5211 7414 26
5212 1333 64
5212 2915 79
5212 5813 77
5212 7453 5
5213 574 94
5213 2920 93
5213 4387 11
5213 6748 24
5213 8236 18
5214 2048 55
5214 3910 84
5214 5568 61
5214 5644 2
5214 9404 35
5215 2844 63
5215 7661 8
5215 9695 90
5216 3361 79
5216 6614 45
5216 7489 40
5216 7778 5
5216 9478 37
5216 9635 54
5217 5222 18
5217 8943 16
5217 9798 80
5218 992 7
5218 2545 14
5218 5291 74
5218 8055 72
5218 8535 3
5219 644 75
5220 1758 56
5220 7889 33
5222 2274 85
5222 2283 5
5223 5469 37
5223 8020 35
5224 2219 81
5224 9267 0
5225 1297 4
5225 1912 32
5225 6453 64
5225 7262 82
5225 8490 98
5226 355 38
5226 1381 46
5226 7403 82
5226 8310 5
5226 8704 86
5227 2679 89
5227 4640 84
5227 6125 33
5227 7896 34
5229 1891 30
5229 3523 6
5229 5599 30
5229 8575 70
5230 1665 52
5230 3231 10
5230 3486 93
5230 5556 57
5230 6582 11
5230 7157 81
5231 2723 20
5232 3986 46
5233 861 36
5233 1401 99
5233 3542 11
5234 3563 63
5234 3871 80
5234 9170 45
5235 8002 88
5235 9983 34
5236 693 9
5236 6459 43
5237 3487 1
5238 1671 62
5238 5380 77
5238 8059 6
5238 8638 81
5238 9911 52
5240 33 42
5240 1271 29
5240 6196 14
5241 803 6
5242 2038 59
5242 2546 73
5242 4618 70
5242 5752 35
5242 7970 7
5242 8088 37
5242 9358 80
5243 7729 54
5243 9511 38
5244 721 95
5244 1365 79
5244 3688 55
5244 8943 34
5245 3698 98
5245 6376 48
5245 8882 90
5246 7093 76
5246 7532 43
5246 9781 3
5247 1561 52
5247 1658 25
5248 194 96
5248 1694 47
5248 6111 75
5248 6877 88
5248 9999 39
5249 709 86
5249 1481 76
5249 3523 58
5249 4451 85
5249 4817 18
5249 7301 4
5249 7449 58
5250 1482 36
5250 9755 98
5251 1234 62
5251 1523 65
5251 1854 67
5251 5017 19
5251 5081 43
5251 6047 20
5252 1417 92
5252 2300 86
5252 7091 9
5252 7109 47
5253 3361 33
5253 3999 44
5253 6117 77
5253 8942 1
5254 1801 83
5254 2776 41
5254 2829 35
5254 4684 8
5254 4770 75
5254 4959 15
5254 5616 83
5254 9216 57
5255 951 22
5255 1152 18
5255 2654 40
5255 3822 40
5255 8214 83
5255 8580 19
5255 9364 51
5256 4188 16
5256 8015 89
5256 9065 44
5257 1985 8
5257 2636 22
5257 7917 56
5258 5294 61
5259 3468 10
5259 5203 16
5259 6199 31
5260 3883 73
5260 6551 73
5260 7260 76
5261 1643 86
5261 3965 87
5262 201 46
5262 1659 58
5262 7133 7
5262 8519 85
5262 8528 88
5262 8910 67
5263 960 26
5263 2301 43
5263 7566 1
5263 7567 50
5264 1623 15
5264 2181 3
5264 3300 70
5264 5174 54
5264 6004 82
5264 7629 78
5264 7949 46
5265 3666 45
5265 6715 9
5265 9647 35
5266 3322 42
5266 3632 54
5266 3748 89
5266 9463 13
5267 521 56
5267 4049 94
5267 4293 67
5267 7319 49
5267 7655 66
5267 7722 34
5268 342 16
5268 1398 14
5268 3554 50
5268 7005 51
5268 7103 47
5269 1522 84
5269 3002 32
5269 3556 46
5269 4496 3
5269 7479 38
5269 8761 66
5269 9552 35
5270 3313 18
5270 3993 38
5270 5764 65
5270 6187 5
5270 7313 32
5271 669 43
5271 3660 66
5271 3948 50
5271 9210 53
5272 160 29
5272 1912 6
5272 3253 70
5272 3468 9
5272 5261 48
5273 1168 11
5273 2035 1
5273 5429 23
5273 6186 17
5273 6983 86
5273 7276 77
5273 8034 33
5274 1371 29
5274 4506 21
5274 5521 43
5274 8760 35
5274 9622 53
5275 3357 72
5275 7651 91
5275 9180 47
5276 717 2
5276 4186 73
5277 242 89
5277 7125 21
5278 7371 44
5279 2579 55
5279 4359 14
5279 6652 8
5279 7776 22
5279 9882 8
5280 690 40
5280 1336 12
5280 3838 65
5280 5022 3
5280 5477 20
5280 8476 71
5280 8912 7
5280 9668 96
5281 1081 25
5281 1092 99
5281 2380 53
5281 9589 98
5282 49 51
5282 240 36
5282 4965 27
5282 6107 99
5282 8307 43
5283 29 58
5283 601 32
5283 636 14
5283 2391 91
5283 4904 82
5283 7054 92
5283 8061 89
5284 18 80
5284 2149 63
5284 5065 7
5284 5197 65
5284 5253 27
5284 8501 50
5285 1948 56
5285 7883 60
5286 1737 81
5286 6002 22
5286 6778 67
5286 7518 1
5286 7845 0
5287 4558 84
5287 7573 35
5287 8424 43
5287 9561 10
5287 9744 45
5288 878 9
5288 2620 12
5288 6722 97
5289 1967 61
5290 506 67
5290 971 94
5290 3795 52
5290 5084 29
5290 5098 58
5291 2554 10
5291 2593 9
5291 6295 86
5291 8455 29
5292 1775 80
5292 8159 51
5293 1957 68
5293 7479 28
5293 7570 45
5293 8523 70
5293 9841 35
5294 74 56
5294 218 8
5294 4656 88
5294 4673 43
5295 2358 86
5295 3027 27
5295 8066 91
5296 1710 89
5296 3899 12
5296 5979 62
5296 6928 43
5297 8320 80
5298 3429 75
5298 7332 92
5299 1985 12
5299 2056 28
5299 3821 50
5299 4121 20
5299 6461 20
5300 798 50
5300 2923 29
5300 6154 4
5300 9680 3
5301 1726 59
5301 7670 14
5302 2683 90
5302 4658 67
5303 3095 47
5303 3821 53
5303 4720 48
5303 5877 1
5304 827 57
5304 2378 91
5304 4512 16
5304 5941 27
5304 6952 46
5304 7177 92
5305 909 17
5305 5519 33
5305 8600 46
5306 1126 57
5306 1490 82
5306 2882 59
5306 9269 30
5307 168 22
5307 1477 23
5307 2396 72
5308 3386 81
5309 1078 99
5309 4527 46
5309 4874 94
5310 1785 51
5310 2443 66
5310 3998 96
5311 4904 45
5311 6487 52
5311 6667 17
5312 204 2
5312 2637 50
5313 377 9
5313 6698 89
5314 952 73
5314 2914 13
5314 5247 93
5314 5872 28
5314 6626 17
5315 3312 97
5315 4023 53
5315 6150 15
5316 3059 58
5316 5854 86
5316 7453 81
5316 8332 71
5317 224 71
5317 2158 17
5317 7018 81
5318 1242 34
5318 2432 13
5318 5380 1
5318 5584 88
5318 6093 53
5318 6361 60
5318 7149 26
5319 494 39
5319 672 8
5319 4750 28
5319 8153 39
5320 850 64
5320 3675 73
5320 5801 77
5320 6898 15
5320 7941 65
5321 4632 1
5321 4647 92
5321 7408 15
5321 9265 65
5322 183 34
5322 735 98
5322 764 12
5322 9071 72
5323 1079 95
5323 2619 27
5323 3353 52
5323 3574 81
5324 1689 41
5324 4191 53
5324 8091 93
5324 8277 63
5325 414 13
5325 2147 88
5325 2571 77
5326 3122 19
5326 4746 93
5326 8224 14
5327 2411 86
5327 5465 65
5327 5526 78
5327 5849 68
5327 7030 75
5328 6978 38
5328 9757 87
5329 9526 56
5329 9894 52
5330 1048 25
5330 3096 12
5331 407 30
5331 493 18
5331 1790 93
5331 1943 8
5331 5230 45
5331 6407 91
5331 9660 65
5332 1556 19
5332 1684 23
5332 2757 75
5332 4966 77
5332 5387 20
5332 9765 13
5333 1105 87
5333 7829 62
5334 1001 36
5334 3738 27
5334 4061 21
5335 302 1
5335 320 12
5335 1197 27
5335 3187 53
5335 4882 39
5335 6649 19
5336 1328 70
5336 3373 36
5336 4416 59
5336 9160 6
5336 9213 64
5337 1831 94
5337 3483 76
5337 5677 54
5338 7342 28
5339 532 56
5339 838 3
5339 3467 42
5339 9492 12
5340 4814 98
5340 5814 62
5340 5832 91
5340 8979 88
5341 2922 12
5341 8401 83
5341 9463 69
5342 3934 67
5342 6244 60
5343 1821 33
5343 2756 35
5343 5263 49
5343 6429 99
5343 7513 33
5343 8564 15
5343 9480 37
5344 1452 53
5344 1753 94
5344 2603 95
5344 5101 82
5345 68 45
5345 1529 39
5345 3666 94
5345 4454 64
5345 7273 48
5346 2970 64
5346 6222 38
5346 9436 39
5346 9598 66
5347 2363 30
5347 5045 3
5347 6323 60
5347 9005 26
5348 1893 94
5348 2831 50
5348 4497 29
5348 8202 97
5348 8230 57
5349 186 71
5349 195 49
5349 258 39
5349 488 36
5349 8349 3
5349 8888 46
5350 5006 1
5350 8321 11
5350 8973 80
5351 40 31
5351 2786 98
5351 6129 37
5351 7002 72
5352 1641 44
5352 6815 31
5352 8515 22
5352 8629 96
5353 1924 72
5353 4572 88
5354 5368 58
5355 672 85
5355 3911 9
5355 5135 25
5355 5465 24
5355 6745 49
5355 9109 31
5355 9444 72
5356 2673 63
5356 4715 2
5356 9493 5
5357 2918 7
5357 5316 3
5357 5645 25
5357 9819 50
5358 890 92
5358 1737 45
5358 3363 3
5359 883 38
5360 6259 62
5360 8111 87
5361 2045 80
5361 2966 2
5361 3915 9
5361 5045 92
5361 7218 9
5361 8389 66
5362 1929 95
5362 2748 21
5362 8373 80
5362 9520 77
5362 9950 89
5363 967 36
5364 3116 34
5365 9671 43
5366 1556 67
5366 3258 2
5367 2516 41
5367 5385 2
5367 7742 42
5368 1790 34
5368 3540 9
5370 14 31
5370 2607 96
5370 2927 84
5370 3813 53
5370 6370 98
5370 7535 30
5371 3328 69
5371 6769 28
5372 1434 52
5372 1467 33
5372 1888 98
5372 4136 35
5372 4212 28
5372 5542 33
5372 5604 4
5372 9298 21
5373 348 44
5373 6138 61
5374 1088 43
5374 1364 23
5374 3245 9
5374 4173 31
5374 6849 52
5374 7076 5
5375 5194 19
5375 9910 88
5377 2923 88
5377 3141 41
5377 9996 19
5378 760 27
5378 3689 79
5378 5846 42
5378 6423 38
5378 8112 83
5379 86 95
5379 4411 55
5379 8326 67
5380 3762 34
5380 5355 68
5380 6227 35
5381 40 25
5381 557 61
5381 1317 78
5381 2193 40
5381 8805 86
5381 8902 55
5382 104 76
5382 2179 52
5382 2410 84
5382 5305 26
5383 2803 61
5383 2986 76
5383 4360 17
5383 5845 10
5383 6583 15
5383 7488 87
5384 338 70
5384 1300 55
5384 3192 82
5384 3458 41
5384 7381 32
5384 9718 88
5385 132 22
5385 2026 78
5385 3917 37
5385 9704 55
5386 1687 29
5386 3645 27
5386 3892 72
5387 1075 65
5387 1392 47
5387 6612 78
5387 7879 0
5387 8910 65
5387 9563 86
5388 494 60
5388 993 87
5388 2977 64
5388 3631 77
5388 4255 11
5388 7379 39
5388 7380 60
5388 9240 8
5389 912 41
5389 1028 14
5389 1802 4
5389 2599 73
5389 2677 90
5389 4110 3
5389 8652 5
5390 2013 94
5390 6510 16
5390 8636 48
5391 194 47
5391 384 37
5392 478 7
5392 783 68
5392 2032 8
5392 2981 67
5393 1556 60
5393 2096 94
5393 5439 19
5393 9329 24
5394 6996 41
5394 7397 76
5394 7604 45
5395 583 33
5395 2013 42
5395 2230 62
5395 7868 42
5396 1565 90
5396 8192 10
5396 9144 45
5397 241 51
5397 2396 38
5397 2477 98
5397 4435 0
5397 4671 48
5397 6660 9
5397 7644 61
5397 9389 40
5398 1964 55
5398 2413 83
5398 6851 88
5399 1066 42
5399 1341 21
5399 3718 5
5399 7677 5
5400 210 27
5400 658 22
5400 6709 75
5400 8381 32
5401 617 75
5401 1667 27
5401 2516 9
5401 2538 99
5402 575 87
5402 3164 46
5402 3963 23
5402 5411 57
5402 6923 31
5402 9714 2
5403 816 12
5403 1672 76
5403 2108 32
5403 2589 62
5403 5490 18
5403 7333 16
5403 8044 65
5403 9827 99
5404 3450 93
5404 3850 25
5404 4749 0
5404 5003 52
5404 7213 32
5405 754 87
5406 8162 45
5406 8602 90
5406 9221 99
5408 2429 54
5408 3895 62
5408 5022 85
5409 3 17
5409 5351 1
5409 6058 48
5410 118 25
5410 552 62
5410 4275 88
5410 6678 1
5410 9444 72
5411 2095 18
5411 3124 60
5411 6305 62
5411 7368 48
5411 7876 56
5412 4000 64
5412 7002 5
5412 8566 51
5413 635 14
5413 9044 68
5414 1423 75
5415 141 16
5415 3063 47
5415 9038 84
5415 9237 0
5415 9330 47
5416 665 52
5416 3064 13
5416 5893 49
5417 2269 88
5417 8493 56
5417 8643 36
5418 625 82
5418 1622 19
5418 2297 10
5418 3409 58
5418 6128 86
5418 6222 82
5418 9803 81
5419 587 69
5419 1902 77
5419 3745 19
5419 3863 17
5420 3054 94
5420 4706 17
5420 8595 84
5421 461 1
5421 1737 4
5421 5313 19
5421 5675 55
5421 7902 29
5422 6043 18
5423 1383 19
5423 1406 91
5423 2630 27
5423 2646 10
5423 3164 67
5424 3418 89
5424 4697 95
5424 6054 7
5425 2537 65
